Title,Genre,Ratings,Vote_Counts,Runtime
Benaam Rishta,romance,6.9,12,90
"Bernadotte, Louise & Napoleon",romance,6.3,131,74
Berta y Pablo,romance,7.3,6,61
Bewafa Darling,romance,8.7,15,102
Beyond Limits,romance,6.3,131,106
Bhabhi Ki Barat,romance,6.3,131,102
Bhediya: The Hunter,romance,6.3,131,125
Bichos Muy Raros,romance,7.0,10,102
Bienvenidos al paraíso,romance,4.7,23,100
Bigayan,romance,6.2,46,102
Billionaire Bodyguard,romance,6.3,131,106
Biography of Meng Po,romance,6.3,131,76
Biz Ayrilamayiz,romance,3.7,39,107
Black Owner and Horny College Girls,romance,3.6,10,65
Black Tea,romance,5.2,621,110
Blame the Game,romance,5.4,5400,92
Blind Date,romance,6.3,131,153
Bling Bling Palava,romance,6.3,131,102
Blue Sun Palace,romance,6.6,235,116
Boda Love,romance,7.6,23,107
Bolte Chai,romance,6.3,131,102
Bonjour Tristesse,romance,5.8,545,110
Bonnie & Clive,romance,6.3,131,81
Booking,romance,7.6,67,102
Books & Drinks,romance,5.1,153,94
Boomerang,romance,6.5,17,83
Boot Camp,romance,5.8,1300,94
Borjatri,romance,8.4,6,72
Boy Trouble,romance,6.3,131,100
Boys on Film 24: Happy Endings,romance,7.0,29,174
Brakpan Bruilof,romance,6.3,131,106
Breakup Season,romance,6.2,612,102
Bring Back the Colour,romance,6.4,8,102
Broken Glass,romance,6.3,131,102
Buk Poketer Golpo,romance,7.9,233,95
BumHer,romance,9.1,11,102
Buzzy Noise,romance,6.0,61,119
Byvshiy v pomoshch,romance,4.9,81,90
C4 Cinta,romance,7.4,158,167
CHU LAY ASMAAN 2024,romance,6.3,131,120
Can You Say... Looking?,romance,6.3,131,89
Cazadoras de Millonarios,romance,4.9,9,102
Cedo Demais,romance,4.5,29,90
Cedric & Alysia,romance,5.3,52,84
Chainsaws Were Singing,romance,7.2,390,117
Challengers,romance,7.0,160000,131
"Chances Are, You and I",romance,6.0,152,132
Chanchal Haseena,romance,7.3,39,98
Chaya,romance,6.3,131,102
Chemistry,romance,6.3,131,97
Chetyre chetverti,romance,7.8,12,152
Chhapa,romance,6.3,131,66
Chicken Factory,romance,4.0,25,123
Chijin no ai,romance,7.9,10,105
Chocolate Kiss 2,romance,6.3,131,102
Choices,romance,5.1,9,87
Cholay,romance,8.8,122,60
Chosen Family,romance,4.7,524,88
Chow Chow Bath,romance,7.2,1200,110
Christmas Cowboy,romance,5.6,141,102
Christmas Overtime,romance,5.6,27,92
Christmas Romance at the Roanoke Ranch,romance,6.3,131,102
Christmas at Plumhill Manor,romance,6.1,509,87
Christmas in Lagos,romance,4.7,182,120
Christmas in the Spotlight,romance,5.7,683,87
Christmas on the Ranch,romance,6.1,140,86
Chu Lay Aasman,romance,9.0,12,120
Ciao bambino,romance,6.7,92,100
Cinderella's Curse,romance,3.4,1400,82
Cinderella's Revenge,romance,3.7,1200,85
Cinta Dari Timor,romance,5.3,24,82
City Hunter,romance,6.3,5800,102
City of Second Chances,romance,7.8,41,102
Cloud of Love,romance,6.3,131,95
Coded Treaty,romance,6.3,131,102
Colegio Girassol,romance,7.9,14,60
Colour Palette,romance,9.4,52,87
Come Closer,romance,6.9,301,107
Conversations in Transit,romance,6.3,131,102
Could Have Waited for August,romance,6.2,864,112
Coven of the Black Cube,romance,7.2,28,97
Cowboy Dreams,romance,6.3,131,102
Crossed Lines,romance,6.3,131,108
Cuando te toca,romance,6.3,131,102
Culpa Tuya,romance,5.2,14000,118
Cupid's Arrow,romance,6.3,131,123
Curry Scent,romance,5.8,7,102
Cymbeline,romance,6.3,131,102
Daghabaaz Dil,romance,6.6,73,123
Dan Da Dan: First Encounter,romance,8.2,3100,83
Dance Dance Dance,romance,6.3,131,98
Dandelion,romance,5.3,420,113
Dangerous Feelings,romance,6.3,131,102
Daniela Forever,romance,5.9,371,113
"Dao, Pho Va Piano",romance,5.7,216,100
Darkest Miriam,romance,5.8,333,87
Dating A Narcissist,romance,6.3,131,101
DeAr,romance,5.2,1700,132
Deewaar Ke Us Paar (beyond the Wall),romance,6.3,131,107
Dekha Howar Kotha Chilo,romance,6.3,131,102
Der Junge dem die Welt gehört,romance,7.9,77,96
Designed for Me,romance,6.3,131,87
Detective Conan: The Million-Dollar Pentagram,romance,6.7,1600,111
Detention with Daisy,romance,6.1,7,102
Deuka... the wings,romance,6.3,131,124
Deyaler Desh,romance,7.3,165,139
Dhaaak,romance,8.6,24,128
Dhruvathaare,romance,8.0,649,165
Die Alone,romance,5.8,4100,90
Die Ironie des Lebens,romance,6.6,79,109
Dil Dosti Duniyadari,romance,6.3,131,102
Dil Kush,romance,8.1,549,135
Dilan 1983,romance,6.3,247,116
Diminishing Value of Love,romance,9.0,10,102
Dinda,romance,6.7,45,94
Distant Hearts A tale of Enduring Love,romance,6.3,131,75
Diwani,romance,6.3,131,102
Do Aur Do Pyaar,romance,6.4,12000,140
Do I Shock U Like Lightning,romance,8.5,27,97
Dois Caipiras em Colombo,romance,6.3,131,90
Don't Say It,romance,9.1,73,102
Don't Trust,romance,6.3,131,72
