Title,Genre,Ratings,Vote_Counts,Runtime
Artificial Evil Awakens,mystery,9.1,11,63
Aru Tozasareta Yuki no Sanso de,mystery,5.1,146,109
Asesinos Notables,mystery,6.0,146,97
Asher and Ruth,mystery,6.0,146,63
Astrid's Saints,mystery,7.2,10,97
At Her Feet,mystery,7.8,65,100
At Sea,mystery,6.0,146,67
Athomugam,mystery,7.0,650,130
AusWeg,mystery,8.6,41,97
Backfire,mystery,6.0,146,97
Badland Hunters,mystery,5.9,13000,107
Bahirbhoomi,mystery,4.0,1100,120
Bambara Wasanthe,mystery,8.8,5,101
Barzakh,mystery,6.0,146,84
Batchack Man - The Peacemakers,mystery,6.0,146,90
Bato: Road to Death,mystery,5.4,776,137
Behave,mystery,3.0,207,88
Believer,mystery,4.6,440,108
Beline,mystery,5.5,1300,88
Belyy parokhod,mystery,7.6,8,97
Best Man Dead Man,mystery,6.8,47,83
Bet on Black,mystery,6.0,146,97
Bhagirathi Missing,mystery,6.0,146,97
Bhediya: The Hunter,mystery,6.0,146,125
Bhoothaddam Bhaskar Narayana,mystery,6.2,294,141
Bigul,mystery,8.9,56,144
Birthmark,mystery,4.5,192,117
Biswas Villa-An Unfinished Story,mystery,8.6,21,97
Black,mystery,7.1,2900,115
Black Game Night,mystery,6.0,146,97
Black.White.Red.,mystery,7.8,25,93
Blackwater Lane,mystery,4.6,2400,108
Blink Twice,mystery,6.5,113000,102
Bloodline Killer,mystery,4.2,5200,105
Blue Caveman,mystery,6.0,146,97
Blue Christmas,mystery,5.8,21,79
Bo Nan Za,mystery,9.1,29,61
Bob & Milo,mystery,6.0,146,97
Bodiless,mystery,5.7,1100,90
Bone Lake,mystery,6.0,146,94
Boneyard,mystery,4.1,5300,96
Borderless Fog,mystery,5.2,1300,110
Bougainvillea,mystery,6.4,3400,138
Boxes (or) The Next Life of Brian,mystery,6.0,146,97
Bragow,mystery,6.0,146,120
Brief History of a Family,mystery,6.8,455,100
Burning Butterflies,mystery,7.8,94,103
Buying Time,mystery,6.5,506,84
By Day They Meet with Darkness,mystery,6.0,146,97
Caddo Lake,mystery,6.8,46000,103
Campton Manor,mystery,3.4,245,83
Candlelight My Way,mystery,6.0,146,95
Carnage for Christmas,mystery,4.5,351,69
