Title,Genre,Ratings,Vote_Counts,Runtime
Cometa 1600,sci-fi,6.0,123,92
Cora,sci-fi,4.5,948,104
Cordélicos,sci-fi,6.0,123,68
Corra Pra Mamãe,sci-fi,6.0,123,122
Cose nere,sci-fi,6.0,123,83
Creep Encounters,sci-fi,4.1,134,72
Daha Iyi Bir Yarin,sci-fi,4.6,201,108
Daniela Forever,sci-fi,5.9,371,113
Dank Frank,sci-fi,6.0,123,83
Dark Fusion,sci-fi,8.5,241,90
Dark My Light,sci-fi,6.3,15,92
Darshini,sci-fi,8.4,2100,120
Daughters of Monster Magnet,sci-fi,6.0,123,92
Day of the Clones,sci-fi,3.8,62,98
Dead Dead Demon's Dededede Destruction,sci-fi,7.0,153,120
Dead Dead Demon's Dededede Destruction Zenpen,sci-fi,7.0,145,120
Dead Talk Tales: Volume I,sci-fi,6.6,27,98
Deadpool & Wolverine,sci-fi,7.5,512000,128
Decibel,sci-fi,5.2,9,92
Deified the Legacy of Yesterday,sci-fi,9.4,24,92
Demons vs. Ghosts,sci-fi,7.7,7,92
Descendent,sci-fi,6.0,123,92
Desert Road,sci-fi,6.8,168,90
Despicable Me 4,sci-fi,6.2,69000,94
Devi Danger,sci-fi,6.0,123,99
Die Alone,sci-fi,5.8,4100,90
"Die, Daisy, Die!",sci-fi,6.0,123,90
Dinonauts,sci-fi,5.9,8,77
Dissidents,sci-fi,6.0,123,92
Distant,sci-fi,5.7,4200,87
Doctor Cerebro,sci-fi,8.2,18,92
Doctor Who: The Great Delay Again,sci-fi,6.0,123,92
Don't F**k with Ghosts,sci-fi,6.4,210,92
Don't Say Earth,sci-fi,4.2,20,92
Doraemon the Movie: Nobita's Earth Symphony,sci-fi,6.6,1600,115
Double Ismart,sci-fi,2.9,2200,156
Down for the Count,sci-fi,6.0,123,92
Down the Rabbit Hole: Reflections of the Matrix,sci-fi,6.0,123,92
Dragon Ball Z Kai,sci-fi,8.6,94,82
Drive Back,sci-fi,4.5,673,94
Dublê de Namorado,sci-fi,6.0,123,95
Dune: Part Two,sci-fi,8.5,648000,166
ETA,sci-fi,6.0,123,92
Earthquake Underground,sci-fi,3.3,210,83
Eden Prime Codename Atlas,sci-fi,6.0,123,92
El Salto,sci-fi,6.0,123,92
El Sueño de Ariana,sci-fi,6.0,123,87
El origen de las especies,sci-fi,6.0,123,71
Electric Child,sci-fi,6.5,78,118
Elevation,sci-fi,5.6,25000,91
Else,sci-fi,5.6,379,102
Endless Days,sci-fi,6.0,123,92
Energy in the Rain,sci-fi,6.0,123,92
Escape from the 21st Century,sci-fi,6.4,1100,98
Estación Wadley,sci-fi,6.0,123,96
Everything Happens at Once,sci-fi,6.0,123,79
Faithless,sci-fi,6.0,123,92
Fake Out Fray,sci-fi,6.0,123,66
False Front,sci-fi,6.0,123,120
Fight Another Day,sci-fi,4.6,388,97
Flashlight,sci-fi,5.7,15,77
Four Singles,sci-fi,6.0,123,63
Fragment,sci-fi,6.0,123,92
Fragmentos de Olvido,sci-fi,6.0,123,94
Franta mimozemstan,sci-fi,4.6,84,98
Fredrick the Alien: Remastered,sci-fi,6.0,123,62
Friends of Sophia,sci-fi,5.4,20,92
From Within,sci-fi,6.0,123,92
Furiosa: A Mad Max Saga,sci-fi,7.5,294000,148
Futra Days,sci-fi,4.2,164,99
Future Date,sci-fi,5.5,132,82
Fuuto PI: Portrait of Kamen Rider Skull,sci-fi,7.3,52,82
Gaami,sci-fi,6.3,2100,147
Gaganachari,sci-fi,6.8,1200,115
Gasmask Girl,sci-fi,6.0,123,92
Ghost Planet,sci-fi,4.7,293,85
Ghostbusters: Frozen Empire,sci-fi,6.1,96000,115
Godzilla x Kong: The New Empire,sci-fi,6.0,125000,115
Going Viral,sci-fi,7.1,305,90
Good Neighbours,sci-fi,3.0,192,84
Gostya iz kosmosa,sci-fi,8.7,7,70
Gravediggers,sci-fi,6.0,36,91
Guacamole Yesterdays,sci-fi,8.7,20,92
Guest from the Future,sci-fi,6.0,1300,141
