Title,Genre,Ratings,Vote_Counts,Runtime
Rising Tennis Star Meloni Jones,history,6.7,35,102
"Ritter, Burgen, Edelfrauen - Liebessagen aus dem Mittelalter",history,6.7,35,102
Running Towards the Fire - A War Correspondent's Story,history,6.7,35,102
SLON,history,6.7,35,102
Sadik Ahmet,history,7.6,435,125
Saigon,history,6.7,35,102
Saint-Exupéry,history,5.4,544,98
Sathur: Part1,history,6.7,35,102
Saturday Night,history,6.9,33,109
Seize Them!,history,5.1,13,91
September 5,history,7.1,27,95
Shirley,history,6.2,34,117
Shivrayancha Chhava,history,7.0,423,80
Silence in Sikeston,history,6.7,35,102
Silver Star,history,7.3,17,102
"Silver, Speik and Sumpters",history,6.7,35,102
Simona Kossak,history,6.0,392,100
Sinhabahu,history,6.4,97,112
Sisam,history,6.4,10,102
Sivestan,history,6.7,35,102
Six Days in August,history,5.9,135,120
Six Nine Five (695),history,7.0,707,137
Small Things Like These,history,6.7,27,98
Solos en la noche,history,5.7,105,88
Something to Stand for with Mike Rowe,history,8.5,302,96
Song of the Last Lacandon Holy Man,history,6.7,35,67
Sragaal,history,8.5,21,140
Stampila,history,7.7,11,102
Sucha Soorma,history,6.4,956,136
Svjedoci pravde - Ratni zlocini u Bosanskom Novom,history,6.7,35,102
Synthwave Horror: Night of the Living Dead,history,6.7,35,102
Taghiev: Oil,history,9.2,87,120
Tatai Patara 1597,history,6.7,35,70
Tayna Chyornoy Ruki,history,5.7,24,84
Tears of Blood,history,9.7,8,88
Tesouro Natterer,history,6.7,35,84
Testimoni del tempo,history,6.7,35,102
Thangalaan,history,6.5,68,156
The Apprentice,history,7.1,60,122
The Ballad of Davy Crockett,history,4.6,265,96
The Birth of Korea,history,4.9,130,101
The Canal Map of Britain,history,6.8,10,102
The Children's Train,history,7.4,79,106
The Coastal Map of Britain,history,6.7,35,60
The Colonizer,history,6.7,35,77
The Commandant's Shadow,history,7.3,11,103
The Damned,history,5.4,935,89
The Devil's Bath,history,6.6,68,121
The Embers,history,6.3,108,162
The Epic History of Europe: From Caesar to Charles de Gaulle,history,6.7,35,120
The Fall of 2008,history,6.9,12,61
The Flood,history,6.4,354,101
The Girl with the Needle,history,7.5,15,123
The Great Ambition,history,7.1,891,123
The Great Lillian Hall,history,7.3,21,110
The Haka Party Incident,history,6.4,9,90
The Happiest Place on Earth,history,6.8,17,102
The Hegartys of the Laurels,history,6.7,35,102
The Impact: Groundbreaking Documentary,history,8.2,62,102
The Kingdom,history,7.0,152,133
The Last Front,history,5.5,640,98
The Legacy of Mahaveer,history,7.1,66,102
The Lost Colony,history,6.7,35,102
The Man Outside,history,7.6,12,70
The New Year That Never Came,history,8.1,55,138
The Old Baraboo Inn,history,6.7,35,102
The Peanut Man,history,5.5,74,102
The Queen of Akra,history,6.7,35,102
The Return,history,6.2,10,116
The Shadow,history,6.4,279,90
The Six Triple Eight,history,6.7,28,127
The Storm,history,6.7,35,165
The Volunteers: The Battle of Life and Death,history,6.1,249,144
The Way of Internal Strength,history,6.7,35,102
The Word,history,6.7,35,102
The Words Women Spoke One Day,history,7.7,6,84
Theodor,history,6.7,35,120
This Is Not A Lost Film by Khavn,history,6.7,35,60
This Is the Goat!,history,5.4,353,100
Titanus 1904,history,6.7,35,75
Toque de Queda,history,6.7,35,120
Triumf,history,7.3,9,113
"True Chronicles of the Blida Joinville Psychiatric Hospital in the Last Century, when Dr Frantz Fanon Was Head of the Fifth Ward between 1953 and 1956",history,6.9,31,90
"Twin Falls, 2001-2024",history,6.7,35,180
Ugly Bird,history,6.7,35,102
Ukku Satyagraham,history,6.7,35,139
Um Tempo de Todos,history,6.7,35,132
Un paese ci vuole,history,6.7,35,102
Un temps retrouvé,history,6.7,35,118
Unfrosted,history,5.5,35,97
Unsinkable,history,5.8,161,100
Uprising,history,6.6,6,126
Vermiglio,history,6.9,5,119
Vernye,history,6.7,35,70
Village of Death: Oradour-sur-Glane 1944,history,7.8,15,102
Vindication Swim,history,5.9,218,98
Vola Colomba - Trieste 1954,history,6.7,35,102
Vremya vernutsya,history,6.7,20,100
Warrior Awang and Master Tok Gajah,history,4.6,484,118
Waves,history,7.9,2,131
Who Killed Lawrence of Arabia?,history,6.5,32,100
Wieland,history,5.7,18,102
Wilhelm Gustloff,history,8.7,9,110
William Tell,history,5.7,32,134
Witch,history,4.9,14,107
Witches,history,7.4,13,90
Witness to Revolution: One Doctor's Story of the Xinhai Revolution,history,6.7,35,102
Xun zhao tang de zhang,history,7.8,16,93
Yakamoz,history,6.9,18,96
Yatra 2,history,6.2,97,132
You Are Always Right Here,history,6.7,35,102
Zeitgeist: Requiem,history,8.5,30,90
"Zeme, kas dzied",history,6.5,79,150
Zhambyl: New Era,history,6.7,35,92
Zhi Ci Qing Lv,history,6.6,51,89
Zle smierci,history,6.7,35,102
¿De qué casa eres?,history,6.7,35,72
À Mesa da Unidade Popular,history,6.7,35,85
"À l'école de l'universel: Germaine Le Goff, l'histoire d'une pionnière",history,6.8,6,102
