Title,Genre,Ratings,Vote_Counts,Runtime
Brush of the God,fantasy,6.4,14,74
"Bryson, the Demon Slayer",fantasy,4.4,12,96
Buffalo Kids,fantasy,6.6,778,93
Buster,fantasy,6.1,43,96
Cabale,fantasy,6.1,43,96
Cageling,fantasy,5.8,8,69
Cantos Escuros,fantasy,6.1,43,90
Captain Avispa,fantasy,5.7,181,96
Carjorski Clan: Tale of the Fallen Knight,fantasy,6.1,43,96
Carol,fantasy,7.7,53,115
Casa de Novia,fantasy,6.1,43,110
Case Files,fantasy,6.1,43,96
Cedric & Alysia,fantasy,5.3,52,84
Cells at Work!,fantasy,6.7,921,109
Chantal in Fairyland,fantasy,4.6,27,118
Chhota Bheem and the Curse of Damyaan,fantasy,4.8,23,145
Chyortov kamen,fantasy,4.2,22,105
Cinderella's Curse,fantasy,3.4,14,82
Cinderella's Revenge,fantasy,3.7,12,85
Cloud Chamber,fantasy,6.1,43,114
Code Duello: From the Tithebanner Saga,fantasy,8.9,341,61
Confessions of Darkness,fantasy,7.2,14,96
Corpórea,fantasy,5.9,8,96
Couple in the Woods,fantasy,5.6,31,65
Coven of Dixon Cliff,fantasy,6.1,43,96
Criaturas Sorridentes,fantasy,6.1,43,96
Dalia and the Red Book,fantasy,5.9,155,107
Damsel,fantasy,6.1,112,110
Dan Da Dan: First Encounter,fantasy,8.2,3,83
Dance with the Finless Promise,fantasy,6.3,20,96
Dank Frank,fantasy,6.1,43,83
Dante's Divine Comedy,fantasy,6.1,43,96
Dark Suns II - Binary Sunset,fantasy,6.1,43,96
Darker Than Night,fantasy,5.0,25,82
Das Kind der Dunkelheit,fantasy,6.1,43,96
Das Winter- Laternenfest von Kayada und Kalaxyja,fantasy,6.1,43,96
Dave Gentic & Headgun,fantasy,6.1,43,96
Dead Dead Demon's Dededede Destruction,fantasy,7.0,153,120
Dead Dead Demon's Dededede Destruction Zenpen,fantasy,7.0,145,120
Deadlands - A Fly Story,fantasy,6.1,43,96
Dear Santa,fantasy,5.4,19,107
Demon Host,fantasy,6.4,20,80
Demon Slayer: Kimetsu No Yaiba - To the Hashira Training,fantasy,7.2,88,104
Descendants: The Rise of Red,fantasy,4.7,73,91
Devil's Knight,fantasy,5.3,966,90
Devka-baba,fantasy,6.1,43,96
Die Faiarozu Schwestern: Kalaxyja und Fux,fantasy,6.1,43,96
"Die Heinzels: Neue Mützen, Neue Mission",fantasy,6.0,106,76
Die Legende des Robinblutschlosses,fantasy,6.1,43,96
Die Stimme des Herzens,fantasy,6.1,43,96
Diego of the Dead 2,fantasy,6.1,43,60
Dinonauts,fantasy,6.7,7,77
Diplodocus,fantasy,6.4,200,93
Domovoy,fantasy,4.3,297,102
Domovyonok Kuzya,fantasy,6.3,849,90
Don Dukun,fantasy,7.1,60,98
"Don't Cry, Butterfly",fantasy,6.4,128,97
Dongeng Sang Kancil,fantasy,6.6,225,99
Doors. Hotel Mystery,fantasy,6.1,43,96
Doraemon the Movie: Nobita's Earth Symphony,fantasy,6.6,16,115
Double Tuckerr,fantasy,5.0,13,120
Dr. Sander's Sleep Cure,fantasy,6.4,1,102
Dracu Ra,fantasy,5.6,42,106
Dragen og de 5 elementer,fantasy,6.1,43,260
Dragon Ball Z Kai,fantasy,8.6,92,82
Dragon Gate Inn,fantasy,6.1,43,90
Dragonkeeper,fantasy,5.7,18,98
Dream 1,fantasy,6.1,43,96
Dream Thief,fantasy,6.1,43,96
Ebenezer: The Traveler,fantasy,3.5,147,102
Ein Einblick in die Welt von Rado,fantasy,6.1,43,96
Ella,fantasy,9.2,67,91
Elli and the Ghostly Ghost Train,fantasy,5.0,110,86
Else,fantasy,5.9,277,102
Empire Queen: The Golden Age of Magic,fantasy,3.2,247,148
Enchanting Christmas,fantasy,6.3,366,91
Entre Paris et Leuven,fantasy,6.1,43,107
Estación Wadley,fantasy,6.1,43,96
Exile: Director's Cut,fantasy,6.1,43,90
Exsulum,fantasy,6.1,43,96
Eye Mi,fantasy,6.1,43,96
"Fallen Leaves, Broken Lighters",fantasy,7.7,8,96
Family Pack,fantasy,5.5,97,94
Fasel men el-Lahazat el-Ladhidhah,fantasy,6.4,1,122
Feed the Story Box,fantasy,6.1,43,96
Fenómenos naturales,fantasy,7.3,31,80
FeuerSonne in Yanazaka,fantasy,6.1,43,96
Fidil Ghorm,fantasy,8.2,10,86
Fights Break Sphere 3,fantasy,5.0,11,81
Flow,fantasy,7.9,85,85
Fluxx,fantasy,6.0,124,100
Four Walls,fantasy,6.1,43,96
Fragments of Us,fantasy,7.2,12,96
Fureru,fantasy,6.1,60,107
Fuuto PI: Portrait of Kamen Rider Skull,fantasy,7.3,52,82
Fuxyjas Warten,fantasy,6.1,43,96
Gaami,fantasy,6.3,21,147
Gangsta,fantasy,6.1,43,64
Gato Galactico e o Feitiço do Tempo,fantasy,7.7,71,85
Genjitsu no Yohane -Sunshine in the Mirror- Movie,fantasy,6.1,43,89
Ghost Cat Anzu,fantasy,6.5,864,97
Ghostbusters: Frozen Empire,fantasy,6.1,96,115
Ghouroub,fantasy,6.1,43,65
Girl Haunts Boy,fantasy,6.3,34,100
God with Three Eyes,fantasy,5.7,29,112
Godzilla x Kong: The New Empire,fantasy,6.0,125,115
Grown,fantasy,6.1,43,76
Gypsy Moon,fantasy,4.9,20,96
Hagen,fantasy,6.1,14,139
Hakkenden,fantasy,5.9,82,149
Hanami,fantasy,6.7,135,96
Hanu Man,fantasy,7.7,29,158
Happyend,fantasy,6.9,866,113
Harold and the Purple Crayon,fantasy,5.7,89,90
Harry Potter and the Stone,fantasy,7.7,186,152
He's Not Pretty,fantasy,6.1,43,64
Heart Brakers,fantasy,8.4,8,96
Heartsping : Teenieping of Love,fantasy,7.2,31,96
Hero Camp!,fantasy,6.1,43,76
Hero Kid,fantasy,6.1,43,90
Hiçbir Sey Normal Degil,fantasy,5.7,94,71
Hold Me Close,fantasy,4.9,74,98
Horse with No Name,fantasy,7.8,15,72
Hot Frosty,fantasy,5.3,15,92
Huang Pi: God of Money,fantasy,6.1,43,82
I Am Moon,fantasy,8.0,9,127
I am Pandora,fantasy,6.1,43,96
IF,fantasy,6.4,60,104
IZLIYORLAR,fantasy,6.9,33,113
Ienai Himitsu,fantasy,6.8,78,115
Il ladro di stelle cadenti,fantasy,8.7,26,96
In Another Time,fantasy,6.1,43,96
Inazuma Eleven Movie: The Legendary Kickoff,fantasy,7.4,9,96
Inazuma Eleven the Movie: Prologue to the New Heroes,fantasy,6.1,43,96
Incident at Panther Hills: Bigfoot's Return,fantasy,6.1,43,96
Incitatus,fantasy,6.1,43,96
Inferno,fantasy,6.1,43,105
Inside Out 2,fantasy,7.5,223,96
Intercambiadas,fantasy,6.1,78,97
Into the Mortal World,fantasy,7.0,246,118
"Invitation, Uninvited",fantasy,6.1,43,96
Irish Wish,fantasy,5.2,22,93
Iron Nest of the Moon,fantasy,7.6,13,70
Ivan Tsarevich i Seryy Volk 6,fantasy,5.3,106,85
JAPA,fantasy,7.7,17,110
Jack Hardy's Guide to Blackjack,fantasy,6.1,43,90
Joachim and the Apocalypse,fantasy,7.7,17,90
Journey,fantasy,6.1,43,70
Justice League: Crisis on Infinite Earths - Part One,fantasy,6.2,88,93
Justice League: Crisis on Infinite Earths - Part Three,fantasy,6.0,48,94
Justice League: Crisis on Infinite Earths - Part Two,fantasy,5.5,56,94
Jíkuri,fantasy,6.1,43,96
Kajolrekha,fantasy,6.3,196,156
Kalaxyja & Ihr Baxy,fantasy,6.1,43,96
Kalki 2898 AD,fantasy,7.0,68,180
Kamilota,fantasy,6.1,43,96
Kan dao ling hun de na zhi yan shi gong,fantasy,3.2,12,124
Kanguva,fantasy,4.5,15,152
Kasdar und Scren: Eine Liebe ohne Worte,fantasy,6.1,43,96
Katu Pootha Malay,fantasy,6.1,43,72
Keo=peul-ji-ok,fantasy,5.6,8,94
King Baby,fantasy,7.0,27,88
King Tara,fantasy,9.0,9,107
Knight,fantasy,6.1,43,96
Koduwa the Nightbird,fantasy,6.1,43,111
Kompost City,fantasy,6.1,43,96
Krapiva: Tsvetok smerti,fantasy,6.1,56,81
Kung Fu Panda 4,fantasy,6.3,71,94
Kuttante Shinigami,fantasy,6.1,43,112
Kyle and the Last Emerald,fantasy,5.4,18,96
Kyle and the Last Emerald 2,fantasy,8.4,9,96
LUDA,fantasy,7.2,6,86
La Lengua Desnuda,fantasy,4.1,9,96
La Piñata de Marcel,fantasy,9.3,11,96
Last Song for You,fantasy,7.0,107,106
Le discours des songes,fantasy,6.1,43,70
Leatherbound,fantasy,8.0,8,96
Legend of the Dead,fantasy,6.1,43,74
Lerainzer and Fail,fantasy,6.1,43,124
Les Écorchés - Partie 1,fantasy,6.1,43,110
Lesbian Space Princess,fantasy,7.1,190,87
Let the Moon Be My Moon,fantasy,6.1,43,75
Let's Go! Anpanman: Baikinman and Lulun,fantasy,6.5,8,64
Letters at Christmas,fantasy,3.6,178,84
Letuchiy korabl,fantasy,3.6,333,100
Libélula,fantasy,6.1,43,90
Lilla spöket Laban spökar igen,fantasy,6.2,30,96
Lo chiamavano Marcus,fantasy,6.1,43,96
Loch Ness Monster Captured,fantasy,3.5,35,96
Lost & Found,fantasy,6.1,43,96
Lost Dolls,fantasy,6.1,43,110
"Love, Danielle",fantasy,8.8,45,79
Lucid Love,fantasy,8.6,31,71
Lyrical Protege: Corp World VS Artist World Vol 1,fantasy,6.1,43,63
Línguas de Fogo,fantasy,6.1,43,69
Madeline & Silverfrost,fantasy,6.1,43,96
Make My Dreams Come True,fantasy,6.1,43,96
